NeutTitreRelConvPlasma,Efficacy,Lower,Upper,NeutRatio_Reported,Study
5.434,97.1287296702436,95.5044317344845,98.7530276060027,0.735119634081872,LogisticModel
5.435,97.1293494234596,95.5052245687859,98.7534742781333,0.735199548422313,LogisticModel
5.436,97.1299689400045,95.5060171334958,98.7539207465132,0.735279448060457,LogisticModel
5.437,97.1305882200084,95.5068094246708,98.7543670153459,0.735359333001711,LogisticModel
5.438,97.1312072636012,95.5076014490112,98.7548130781911,0.735439203251481,LogisticModel
5.439,97.1318260709126,95.5083932033673,98.755258938458,0.735519058815171,LogisticModel
5.44,97.1324446420725,95.5091846886669,98.7557045954782,0.73559889969818,LogisticModel
5.441,97.1330629772105,95.5099759042492,98.7561500501718,0.735678725905905,LogisticModel
5.442,97.1336810764561,95.5107668510421,98.7565953018702,0.735758537443739,LogisticModel
5.443,97.1342989399389,95.5115575316682,98.7570403482096,0.735838334317074,LogisticModel
5.444,97.1349165677881,95.5123479421824,98.7574851933938,0.735918116531297,LogisticModel
5.445,97.135533960133,95.5131380875906,98.7579298326753,0.735997884091794,LogisticModel
5.446,97.1361511171028,95.5139279581747,98.7583742760309,0.736077637003946,LogisticModel
5.447,97.1367680388266,95.5147175712816,98.7588185063716,0.736157375273132,LogisticModel
5.448,97.1373847254334,95.5155069099351,98.7592625409317,0.736237098904729,LogisticModel
5.449,97.1380011770521,95.5162959725727,98.7597063815315,0.736316807904109,LogisticModel
5.45,97.1386173938115,95.5170847764376,98.7601500111853,0.736396502276643,LogisticModel
5.451,97.1392333758403,95.5178733136094,98.7605934380712,0.736476182027697,LogisticModel
5.452,97.1398491232671,95.5186615784467,98.7610366680875,0.736555847162636,LogisticModel
5.453,97.1404646362205,95.5194495833197,98.7614796891213,0.736635497686821,LogisticModel
5.454,97.1410799148289,95.5202373054745,98.7619225241833,0.736715133605611,LogisticModel
5.455,97.1416949592207,95.521024777783,98.7623651406583,0.736794754924361,LogisticModel
5.456,97.142309769524,95.5218119742058,98.7628075648422,0.736874361648423,LogisticModel
5.457,97.1429243458672,95.5225989111938,98.7632497805406,0.736953953783146,LogisticModel
5.458,97.1435386883782,95.5233855700702,98.7636918066863,0.737033531333878,LogisticModel
5.459,97.144152797185,95.5241719673893,98.7641336269808,0.737113094305961,LogisticModel
5.46,97.1447666724156,95.5249581048742,98.764575239957,0.737192642704737,LogisticModel
5.461,97.1453803141977,95.5257439728025,98.7650166555928,0.737272176535543,LogisticModel
5.462,97.1459937226589,95.5265295673275,98.7654578779904,0.737351695803715,LogisticModel
5.463,97.1466068979271,95.5273149007193,98.7658988951348,0.737431200514583,LogisticModel
5.464,97.1472198401296,95.5280999674379,98.7663397128212,0.737510690673476,LogisticModel
5.465,97.1478325493938,95.5288847733886,98.7667803253991,0.737590166285722,LogisticModel
5.466,97.1484450258473,95.5296693080515,98.7672207436431,0.737669627356642,LogisticModel
5.467,97.1490572696171,95.5304535813112,98.767660957923,0.737749073891557,LogisticModel
5.468,97.1496692808304,95.5312375876259,98.7681009740349,0.737828505895785,LogisticModel
5.469,97.1502810596144,95.5320213255341,98.7685407936946,0.737907923374639,LogisticModel
5.47,97.1508926060959,95.5328048024321,98.7689804097597,0.737987326333431,LogisticModel
5.471,97.151503920402,95.5335880062061,98.7694198345978,0.738066714777469,LogisticModel
5.472,97.1521150026593,95.5343709574955,98.769859047823,0.73814608871206,LogisticModel
5.473,97.1527258529946,95.5351536326361,98.770298073353,0.738225448142505,LogisticModel
5.474,97.1533364715345,95.5359360538605,98.7707368892084,0.738304793074105,LogisticModel
5.475,97.1539468584055,95.5367182049714,98.7711755118395,0.738384123512156,LogisticModel
5.476,97.1545570137341,95.5375000893842,98.7716139380839,0.738463439461953,LogisticModel
5.477,97.1551669376465,95.5382817194758,98.7720521558172,0.738542740928785,LogisticModel
5.478,97.1557766302692,95.5390630814367,98.7724901791016,0.738622027917943,LogisticModel
5.479,97.1563860917281,95.5398441746,98.7729280088562,0.73870130043471,LogisticModel
5.48,97.1569953221495,95.5406250065631,98.7733656377358,0.738780558484369,LogisticModel
5.481,97.1576043216592,95.5414055772575,98.7738030660609,0.7388598020722,LogisticModel
5.482,97.1582130903832,95.5421858787462,98.7742403020202,0.73893903120348,LogisticModel
5.483,97.1588216284473,95.5429659152415,98.7746773416531,0.739018245883481,LogisticModel
5.484,97.1594299359772,95.5437456992208,98.7751141727336,0.739097446117475,LogisticModel
5.485,97.1600380130985,95.5445252159761,98.7755508102209,0.73917663191073,LogisticModel
5.486,97.1606458599368,95.5453044689231,98.7759872509505,0.739255803268511,LogisticModel
5.487,97.1612534766175,95.546083459883,98.7764234933519,0.739334960196079,LogisticModel
5.488,97.1618608632659,95.5468621815168,98.7768595450149,0.739414102698695,LogisticModel
5.489,97.1624680200074,95.5476406512812,98.7772953887336,0.739493230781615,LogisticModel
5.49,97.1630749469671,95.5484188528721,98.7777310410621,0.739572344450092,LogisticModel
5.491,97.16368164427,95.5491967978727,98.7781664906674,0.739651443709377,LogisticModel
5.492,97.1642881120414,95.5499744666916,98.7786017573911,0.739730528564718,LogisticModel
5.493,97.1648943504059,95.5507518849538,98.7790368158579,0.739809599021359,LogisticModel
5.494,97.1655003594884,95.5515290413327,98.7794716776441,0.739888655084543,LogisticModel
5.495,97.1661061394137,95.5523059358598,98.7799063429676,0.739967696759509,LogisticModel
5.496,97.1667116903065,95.5530825670685,98.7803408135445,0.740046724051494,LogisticModel
5.497,97.1673170122912,95.553858931002,98.7807750935804,0.740125736965731,LogisticModel
5.498,97.1679221054924,95.5546350359579,98.7812091750268,0.74020473550745,LogisticModel
5.499,97.1685269700344,95.555410891926,98.7816430481427,0.740283719681879,LogisticModel
5.5,97.1691316060415,95.5561864720348,98.7820767400481,0.740362689494244,LogisticModel
5.501,97.1697360136379,95.5569617992311,98.7825102280447,0.740441644949766,LogisticModel
5.502,97.1703401929478,95.5577368614828,98.7829435244128,0.740520586053665,LogisticModel
5.503,97.1709441440951,95.558511668684,98.7833766195062,0.740599512811157,LogisticModel
5.504,97.1715478672038,95.5592862103023,98.7838095241054,0.740678425227455,LogisticModel
5.505,97.1721513623978,95.5600604922417,98.7842422325539,0.740757323307771,LogisticModel
5.506,97.1727546298008,95.5608345088526,98.784674750749,0.740836207057312,LogisticModel
5.507,97.1733576695365,95.5616082701251,98.7851070689479,0.740915076481283,LogisticModel
5.508,97.1739604817285,95.5623817769852,98.7855391864718,0.740993931584886,LogisticModel
5.509,97.1745630665003,95.5631550157047,98.7859711172958,0.741072772373321,LogisticModel
5.51,97.1751654239752,95.563928000172,98.7864028477784,0.741151598851785,LogisticModel
5.511,97.1757675542766,95.564700726616,98.7868343819373,0.741230411025471,LogisticModel
5.512,97.1763694575279,95.5654731925802,98.7872657224756,0.741309208899569,LogisticModel
5.513,97.176971133852,95.5662453925074,98.7876968751966,0.741387992479269,LogisticModel
5.514,97.1775725833721,95.5670173371868,98.7881278295574,0.741466761769755,LogisticModel
5.515,97.1781738062111,95.5677890233638,98.7885585890584,0.74154551677621,LogisticModel
5.516,97.1787748024919,95.5685604504596,98.7889891545243,0.741624257503812,LogisticModel
5.517,97.1793755723374,95.5693316234863,98.7894195211885,0.74170298395774,LogisticModel
5.518,97.1799761158703,95.5701025278193,98.7898497039212,0.741781696143167,LogisticModel
5.519,97.180576433213,95.5708731816241,98.790279684802,0.741860394065264,LogisticModel
5.52,97.1811765244883,95.5716435702752,98.7907094787015,0.741939077729199,LogisticModel
5.521,97.1817763898186,95.5724137011825,98.7911390784547,0.742017747140138,LogisticModel
5.522,97.1823760293262,95.573183579543,98.7915684791094,0.742096402303244,LogisticModel
5.523,97.1829754431334,95.5739532021022,98.7919976841646,0.742175043223677,LogisticModel
5.524,97.1835746313624,95.5747225592115,98.7924267035133,0.742253669906594,LogisticModel
5.525,97.1841735941353,95.5754916558834,98.7928555323873,0.742332282357148,LogisticModel
5.526,97.1847723315742,95.576260507797,98.7932841553513,0.742410880580493,LogisticModel
5.527,97.1853708438009,95.5770290905484,98.7937125970534,0.742489464581775,LogisticModel
5.528,97.1859691309373,95.5777974205254,98.7941408413493,0.742568034366142,LogisticModel
5.529,97.1865671931052,95.578565488168,98.7945688980424,0.742646589938736,LogisticModel
5.53,97.1871650304263,95.5793333050676,98.7949967557849,0.742725131304698,LogisticModel
5.531,97.1877626430221,95.5801008646809,98.7954244213632,0.742803658469166,LogisticModel
5.532,97.1883600310141,95.5808681688229,98.7958518932052,0.742882171437273,LogisticModel
5.533,97.1889571945238,95.5816352095305,98.7962791795171,0.742960670214153,LogisticModel
5.534,97.1895541336725,95.5824019974158,98.7967062699291,0.743039154804933,LogisticModel
5.535,97.1901508485814,95.5831685326941,98.7971331644687,0.743117625214742,LogisticModel
5.536,97.1907473393717,95.5839348056217,98.7975598731218,0.743196081448701,LogisticModel
5.537,97.1913436061645,95.584700822902,98.7979863894271,0.743274523511933,LogisticModel
5.538,97.1919396490808,95.5854665846595,98.7984127135021,0.743352951409556,LogisticModel
5.539,97.1925354682414,95.5862320886181,98.7988388478648,0.743431365146684,LogisticModel
5.54,97.1931310637673,95.5869973405034,98.7992647870311,0.74350976472843,LogisticModel
5.541,97.193726435779,95.5877623356385,98.7996905359195,0.743588150159904,LogisticModel
5.542,97.1943215843973,95.5885270773488,98.8001160914458,0.743666521446213,LogisticModel
5.543,97.1949165097428,95.5892915592671,98.8005414602185,0.743744878592461,LogisticModel
5.544,97.1955112119358,95.5900557888972,98.8009666349744,0.74382322160375,LogisticModel
5.545,97.1961056910969,95.5908197588948,98.801391623299,0.743901550485179,LogisticModel
5.546,97.1966999473463,95.5915834793415,98.801816415351,0.743979865241843,LogisticModel
5.547,97.1972939808042,95.5923469412039,98.8022410204044,0.744058165878836,LogisticModel
5.548,97.1978877915907,95.5931101488714,98.8026654343101,0.744136452401247,LogisticModel
5.549,97.1984813798261,95.5938731056701,98.803089653982,0.744214724814166,LogisticModel
5.55,97.1990747456301,95.5946358001643,98.8035136910959,0.744292983122676,LogisticModel
5.551,97.1996678891227,95.5953982473271,98.8039375309182,0.744371227331861,LogisticModel
5.552,97.2002608104236,95.5961604399005,98.8043611809468,0.744449457446799,LogisticModel
5.553,97.2008535096527,95.596922381298,98.8047846380073,0.744527673472567,LogisticModel
5.554,97.2014459869295,95.5976840584807,98.8052079153783,0.744605875414239,LogisticModel
5.555,97.2020382423736,95.5984454863355,98.8056309984116,0.744684063276887,LogisticModel
5.556,97.2026302761044,95.5992066600929,98.8060538921159,0.744762237065578,LogisticModel
5.557,97.2032220882413,95.5999675847687,98.8064765917139,0.744840396785379,LogisticModel
5.558,97.2038136789037,95.6007282506994,98.8068991071079,0.744918542441353,LogisticModel
5.559,97.2044050482106,95.6014886612124,98.8073214352089,0.74499667403856,LogisticModel
5.56,97.2049961962814,95.6022488164304,98.8077435761323,0.745074791582058,LogisticModel
5.561,97.2055871232349,95.6030087305265,98.8081655159433,0.745152895076901,LogisticModel
5.562,97.2061778291902,95.6037683780967,98.8085872802838,0.745230984528141,LogisticModel
5.563,97.2067683142661,95.6045277863929,98.8090088421394,0.745309059940828,LogisticModel
5.564,97.2073585785815,95.6052869357912,98.8094302213717,0.745387121320009,LogisticModel
5.565,97.2079486222549,95.6060458305909,98.809851413919,0.745465168670727,LogisticModel
5.566,97.2085384454052,95.606804471631,98.8102724191794,0.745543201998024,LogisticModel
5.567,97.2091280481507,95.6075628657006,98.8106932306008,0.745621221306938,LogisticModel
5.568,97.20971743061,95.6083209980684,98.8111138631516,0.745699226602506,LogisticModel
5.569,97.2103065929014,95.6090788812197,98.8115343045832,0.745777217889759,LogisticModel
5.57,97.2108955351433,95.6098365185679,98.8119545517187,0.745855195173729,LogisticModel
5.571,97.2114842574538,95.6105939036517,98.8123746112559,0.745933158459443,LogisticModel
5.572,97.2120727599511,95.6113510324157,98.8127944874865,0.746011107751926,LogisticModel
5.573,97.2126610427532,95.6121079133351,98.8132141721712,0.7460890430562,LogisticModel
5.574,97.213249105978,95.6128645398648,98.8136336720912,0.746166964377285,LogisticModel
5.575,97.2138369497435,95.6136209137306,98.8140529857564,0.746244871720198,LogisticModel
5.576,97.2144245741674,95.6143770401156,98.8144721082193,0.746322765089953,LogisticModel
5.577,97.2150119793675,95.6151329141615,98.8148910445735,0.746400644491561,LogisticModel
5.578,97.2155991654614,95.6158885342199,98.8153097967029,0.746478509930031,LogisticModel
5.579,97.2161861325666,95.6166439088474,98.8157283562857,0.746556361410369,LogisticModel
5.58,97.2167728808006,95.6173990314166,98.8161467301845,0.746634198937579,LogisticModel
5.581,97.2173594102808,95.6181539029328,98.8165649176287,0.746712022516661,LogisticModel
5.582,97.2179457211244,95.6189085202245,98.8169829220243,0.746789832152612,LogisticModel
5.583,97.2185318134488,95.6196628842961,98.8174007426015,0.74686762785043,LogisticModel
5.584,97.2191176873709,95.620417006669,98.8178183680729,0.746945409615105,LogisticModel
5.585,97.219703343008,95.6211708767845,98.8182358092315,0.747023177451628,LogisticModel
5.586,97.2202887804769,95.6219244957276,98.8186530652263,0.747100931364986,LogisticModel
5.587,97.2208739998946,95.622677859361,98.8190701404282,0.747178671360165,LogisticModel
5.588,97.2214590013779,95.6234309809753,98.8194870217804,0.747256397442144,LogisticModel
5.589,97.2220437850434,95.6241838500905,98.8199037199962,0.747334109615905,LogisticModel
5.59,97.2226283510078,95.6249364749377,98.8203202270779,0.747411807886423,LogisticModel
5.591,97.2232126993877,95.6256888426263,98.8207365561492,0.747489492258673,LogisticModel
5.592,97.2237968302997,95.6264409605043,98.821152700095,0.747567162737625,LogisticModel
5.593,97.22438074386,95.6271928345543,98.8215686531657,0.747644819328248,LogisticModel
5.594,97.224964440185,95.62794445831,98.8219844220599,0.747722462035508,LogisticModel
5.595,97.2255479193909,95.6286958302841,98.8224000084976,0.747800090864369,LogisticModel
5.596,97.2261311815938,95.6294469512407,98.8228154119469,0.74787770581979,LogisticModel
5.597,97.22671422691,95.6301978281232,98.8232306256967,0.74795530690673,LogisticModel
5.598,97.2272970554553,95.6309484584031,98.8236456525074,0.748032894130144,LogisticModel
5.599,97.2278796673456,95.6316988323992,98.8240605022921,0.748110467494984,LogisticModel
5.6,97.2284620626969,95.6324489658928,98.8244751595009,0.748188027006201,LogisticModel
5.601,97.2290442416248,95.6331988548279,98.8248896284216,0.748265572668741,LogisticModel
5.602,97.229626204245,95.6339484886396,98.8253039198503,0.748343104487549,LogisticModel
5.603,97.2302079506731,95.6346978765232,98.8257180248229,0.748420622467569,LogisticModel
5.604,97.2307894810246,95.6354470095208,98.8261319525284,0.748498126613737,LogisticModel
5.605,97.231370795415,95.6361959009252,98.8265456899047,0.748575616930992,LogisticModel
5.606,97.2319518939595,95.6369445484433,98.8269592394757,0.748653093424267,LogisticModel
5.607,97.2325327767735,95.6376929422351,98.8273726113119,0.748730556098495,LogisticModel
5.608,97.2331134439722,95.6384410923003,98.827785795644,0.748808004958602,LogisticModel
5.609,97.2336938956705,95.6391890004431,98.828198790898,0.748885440009517,LogisticModel
5.61,97.2342741319837,95.6399366495081,98.8286116144592,0.748962861256161,LogisticModel
5.611,97.2348541530265,95.640684056887,98.829024249166,0.749040268703457,LogisticModel
5.612,97.2354339589139,95.6414312169145,98.8294367009134,0.749117662356322,LogisticModel
5.613,97.2360135497608,95.6421781264147,98.8298489731068,0.749195042219672,LogisticModel
5.614,97.2365929256816,95.6429247970729,98.8302610542903,0.74927240829842,LogisticModel
5.615,97.2371720867911,95.6436712223429,98.8306729512393,0.749349760597477,LogisticModel
5.616,97.2377510332039,95.64441739832,98.8310846680878,0.749427099121749,LogisticModel
5.617,97.2383297650344,95.6451633259259,98.8314962041428,0.749504423876142,LogisticModel
5.618,97.2389082823969,95.6459090060074,98.8319075587864,0.749581734865559,LogisticModel
5.619,97.2394865854059,95.6466544412474,98.8323187295643,0.7496590320949,LogisticModel
5.62,97.2400646741754,95.6473996367426,98.8327297116082,0.749736315569061,LogisticModel
5.621,97.2406425488197,95.6481445776723,98.8331405199671,0.749813585292938,LogisticModel
5.622,97.2412202094529,95.648889279017,98.8335511398887,0.749890841271422,LogisticModel
5.623,97.2417976561888,95.6496337335,98.8339615788777,0.749968083509403,LogisticModel
5.624,97.2423748891415,95.6503779429228,98.8343718353602,0.750045312011768,LogisticModel
5.625,97.2429519084247,95.6511218999334,98.8347819169161,0.7501225267834,LogisticModel
5.626,97.2435287141522,95.6518656277124,98.8351918005921,0.750199727829182,LogisticModel
5.627,97.2441053064377,95.6526090984079,98.8356015144676,0.750276915153993,LogisticModel
5.628,97.2446816853948,95.6533523253158,98.8360110454738,0.750354088762708,LogisticModel
5.629,97.2452578511369,95.6540953109689,98.8364203913049,0.750431248660202,LogisticModel
5.63,97.2458338037775,95.6548380472833,98.8368295602717,0.750508394851346,LogisticModel
5.631,97.24640954343,95.6555805360595,98.8372385508005,0.750585527341009,LogisticModel
5.632,97.2469850702076,95.6563227938167,98.8376473465986,0.750662646134056,LogisticModel
5.633,97.2475603842236,95.6570647984836,98.8380559699635,0.750739751235351,LogisticModel
5.634,97.248135485591,95.6578065616735,98.8384644095084,0.750816842649755,LogisticModel
5.635,97.2487103744228,95.6585480810858,98.8388726677599,0.750893920382126,LogisticModel
5.636,97.2492850508322,95.6592893542742,98.8392807473902,0.750970984437319,LogisticModel
5.637,97.2498595149318,95.6600303782041,98.8396886516595,0.751048034820188,LogisticModel
5.638,97.2504337668346,95.660771165223,98.8400963684463,0.751125071535584,LogisticModel
5.639,97.2510078066533,95.6615117080501,98.8405039052565,0.751202094588353,LogisticModel
5.64,97.2515816345005,95.6622520092911,98.8409112597098,0.751279103983342,LogisticModel
5.641,97.2521552504887,95.6629920600523,98.841318440925,0.751356099725394,LogisticModel
5.642,97.2527286547305,95.6637318735606,98.8417254359004,0.751433081819348,LogisticModel
5.643,97.2533018473383,95.6644714441462,98.8421322505303,0.751510050270041,LogisticModel
5.644,97.2538748284244,95.6652107695066,98.8425388873421,0.75158700508231,LogisticModel
5.645,97.254447598101,95.6659498588385,98.8429453373636,0.751663946260987,LogisticModel
5.646,97.2550201564805,95.6666886957774,98.8433516171835,0.751740873810901,LogisticModel
5.647,97.2555925036747,95.6674272935515,98.843757713798,0.751817787736879,LogisticModel
5.648,97.2561646397959,95.6681656489803,98.8441636306114,0.751894688043747,LogisticModel
5.649,97.2567365649559,95.6689037631264,98.8445693667853,0.751971574736327,LogisticModel
5.65,97.2573082792665,95.6696416359641,98.844974922569,0.752048447819439,LogisticModel
5.651,97.2578797828397,95.6703792627691,98.8453803029102,0.752125307297898,LogisticModel
5.652,97.258451075787,95.6711166427795,98.8457855087945,0.752202153176521,LogisticModel
5.653,97.2590221582202,95.6718537901023,98.8461905263381,0.752278985460119,LogisticModel
5.654,97.2595930302507,95.672590699136,98.8465953613654,0.752355804153501,LogisticModel
5.655,97.2601636919901,95.6733273617194,98.8470000222608,0.752432609261474,LogisticModel
5.656,97.2607341435498,95.6740637771599,98.8474045099397,0.752509400788843,LogisticModel
5.657,97.2613043850411,95.6747999603722,98.8478088097101,0.752586178740409,LogisticModel
5.658,97.2618744165753,95.6755358991602,98.8482129339904,0.752662943120972,LogisticModel
5.659,97.2624442382634,95.6762715952519,98.8486168812749,0.752739693935328,LogisticModel
5.66,97.2630138502167,95.6770070512515,98.849020649182,0.752816431188272,LogisticModel
5.661,97.2635832525462,95.6777422647831,98.8494242403092,0.752893154884594,LogisticModel
5.662,97.2641524453627,95.6784772434303,98.849827647295,0.752969865029084,LogisticModel
5.663,97.2647214287771,95.679211974051,98.8502308835032,0.753046561626529,LogisticModel
5.664,97.2652902029003,95.6799464658429,98.8506339399577,0.753123244681713,LogisticModel
5.665,97.2658587678429,95.6806807107109,98.851036824975,0.753199914199416,LogisticModel
5.666,97.2664271237156,95.6814147268691,98.8514395205622,0.753276570184418,LogisticModel
5.667,97.266995270629,95.6821484963307,98.8518420449273,0.753353212641496,LogisticModel
5.668,97.2675632086935,95.6828820315234,98.8522443858635,0.753429841575423,LogisticModel
5.669,97.2681309380195,95.6836153194388,98.8526465566002,0.75350645699097,LogisticModel
5.67,97.2686984587174,95.6843483766098,98.8530485408249,0.753583058892907,LogisticModel
5.671,97.2692657708973,95.6850811825581,98.8534503592366,0.753659647285999,LogisticModel
5.672,97.2698328746696,95.6858137564403,98.8538519928989,0.75373622217501,LogisticModel
5.673,97.2703997701443,95.6865460850466,98.854253455242,0.753812783564702,LogisticModel
5.674,97.2709664574314,95.687278180939,98.8546547339237,0.753889331459834,LogisticModel
5.675,97.2715329366408,95.6880100318481,98.8550558414336,0.75396586586516,LogisticModel
5.676,97.2720992078825,95.6887416461637,98.8554567696014,0.754042386785437,LogisticModel
5.677,97.2726652712663,95.6894730280389,98.8558575144937,0.754118894225413,LogisticModel
5.678,97.2732311269018,95.6902041562491,98.8562580975544,0.754195388189839,LogisticModel
5.679,97.2737967748987,95.6909350588406,98.8566584909568,0.754271868683459,LogisticModel
5.68,97.2743622153666,95.6916657195022,98.857058711231,0.754348335711019,LogisticModel
5.681,97.274927448415,95.6923961367295,98.8574587601004,0.754424789277259,LogisticModel
5.682,97.2754924741532,95.6931263171012,98.8578586312052,0.754501229386917,LogisticModel
5.683,97.2760572926907,95.6938562608597,98.8582583245218,0.75457765604473,LogisticModel
5.684,97.2766219041367,95.6945859713507,98.8586578369228,0.754654069255432,LogisticModel
5.685,97.2771863086004,95.6953154388564,98.8590571783445,0.754730469023754,LogisticModel
5.686,97.277750506191,95.6960446675311,98.8594563448509,0.754806855354423,LogisticModel
5.687,97.2783144970174,95.6967736583597,98.859855335675,0.754883228252168,LogisticModel
5.688,97.2788782811886,95.6975024130715,98.8602541493056,0.75495958772171,LogisticModel
5.689,97.2794418588136,95.6982309268628,98.8606527907643,0.755035933767772,LogisticModel
5.69,97.2800052300011,95.6989592097409,98.8610512502613,0.755112266395071,LogisticModel
5.691,97.2805683948598,95.6996872469422,98.8614495427775,0.755188585608325,LogisticModel
5.692,97.2811313534986,95.7004150452389,98.8618476617583,0.755264891412247,LogisticModel
5.693,97.2816941060259,95.7011426170021,98.8622455950497,0.755341183811548,LogisticModel
5.694,97.2822566525502,95.7018699434864,98.8626433616141,0.755417462810936,LogisticModel
5.695,97.2828189931801,95.7025970338273,98.8630409525328,0.755493728415119,LogisticModel
5.696,97.2833811280238,95.7033238914354,98.8634383646123,0.7555699806288,LogisticModel
5.697,97.2839430571897,95.7040505148038,98.8638355995757,0.75564621945668,LogisticModel
5.698,97.284504780786,95.704776895765,98.864232665807,0.755722444903458,LogisticModel
5.699,97.2850662989209,95.7055030418375,98.8646295560042,0.755798656973831,LogisticModel
5.7,97.2856276117023,95.706228951514,98.8650262718907,0.755874855672492,LogisticModel
5.701,97.2861887192384,95.7069546207969,98.8654228176799,0.755951041004132,LogisticModel
5.702,97.286749621637,95.7076800629321,98.865819180342,0.756027212973441,LogisticModel
5.703,97.287310319006,95.7084052640859,98.8662153739261,0.756103371585106,LogisticModel
5.704,97.2878708114531,95.709130225117,98.8666113977892,0.756179516843809,LogisticModel
5.705,97.2884310990861,95.7098549544763,98.867007243696,0.756255648754233,LogisticModel
5.706,97.2889911820126,95.7105794546423,98.867402909383,0.756331767321058,LogisticModel
5.707,97.2895510603401,95.7113037117791,98.8677984089012,0.756407872548958,LogisticModel
5.708,97.2901107341762,95.712027734276,98.8681937340764,0.756483964442609,LogisticModel
5.709,97.2906702036281,95.7127515163326,98.8685888909236,0.756560043006683,LogisticModel
5.71,97.2912294688033,95.7134750713792,98.8689838662274,0.756636108245848,LogisticModel
5.711,97.291788529809,95.7141983863271,98.869378673291,0.756712160164772,LogisticModel
5.712,97.2923473867525,95.7149214727452,98.8697733007597,0.756788198768118,LogisticModel
5.713,97.2929060397407,95.7156443151748,98.8701677643066,0.756864224060549,LogisticModel
5.714,97.2934644888807,95.7163669317852,98.8705620459763,0.756940236046724,LogisticModel
5.715,97.2940227342796,95.7170893087365,98.8709561598227,0.757016234731301,LogisticModel
5.716,97.2945807760442,95.7178114526789,98.8713500994095,0.757092220118933,LogisticModel
5.717,97.2951386142812,95.7185333571813,98.8717438713812,0.757168192214273,LogisticModel
5.718,97.2956962490976,95.7192550321945,98.8721374660007,0.75724415102197,LogisticModel
5.719,97.2962536805998,95.7199764729076,98.872530888292,0.757320096546672,LogisticModel
5.72,97.2968109088946,95.7206976802408,98.8729241375485,0.757396028793024,LogisticModel
5.721,97.2973679340885,95.7214186543619,98.873317213815,0.757471947765668,LogisticModel
5.722,97.2979247562878,95.7221393895317,98.8737101230439,0.757547853469244,LogisticModel
5.723,97.298481375599,95.72285989495,98.874102856248,0.757623745908389,LogisticModel
5.724,97.2990377921284,95.7235801658049,98.874495418452,0.757699625087739,LogisticModel
5.725,97.2995940059823,95.7243002030158,98.8748878089486,0.757775491011926,LogisticModel
5.726,97.3001500172667,95.7250200108611,98.8752800236722,0.75785134368558,LogisticModel
5.727,97.3007058260877,95.7257395753211,98.8756720768544,0.757927183113329,LogisticModel
5.728,97.3012614325515,95.7264589155556,98.8760639495474,0.758003009299799,LogisticModel
5.729,97.3018168367639,95.727178026694,98.8764556468337,0.758078822249613,LogisticModel
5.73,97.3023720388307,95.7278968882865,98.876847189375,0.75815462196739,LogisticModel
5.731,97.3029270388579,95.728615530846,98.8772385468698,0.75823040845775,LogisticModel
5.732,97.3034818369511,95.7293339364689,98.8776297374334,0.758306181725307,LogisticModel
5.733,97.3040364332159,95.7300521084508,98.8780207579811,0.758381941774675,LogisticModel
5.734,97.3045908277581,95.7307700494471,98.8784116060691,0.758457688610466,LogisticModel
5.735,97.3051450206829,95.7314877562085,98.8788022851574,0.758533422237287,LogisticModel
5.736,97.305699012096,95.7322052346907,98.8791927895013,0.758609142659744,LogisticModel
5.737,97.3062528021026,95.7329224774764,98.8795831267289,0.758684849882441,LogisticModel
5.738,97.3068063908081,95.7336394988021,98.8799732828141,0.75876054390998,LogisticModel
5.739,97.3073597783177,95.7343562681969,98.8803632884384,0.758836224746958,LogisticModel
5.74,97.3079129647364,95.7350728179706,98.8807531115022,0.758911892397974,LogisticModel
5.741,97.3084659501695,95.7357891383272,98.8811427620118,0.758987546867619,LogisticModel
5.742,97.3090187347219,95.7365052202818,98.8815322491619,0.759063188160487,LogisticModel
5.743,97.3095713184985,95.7372210812615,98.8819215557355,0.759138816281167,LogisticModel
5.744,97.3101237016042,95.7379367007531,98.8823107024553,0.759214431234244,LogisticModel
5.745,97.3106758841438,95.7386520863337,98.8826996819539,0.759290033024304,LogisticModel
5.746,97.311227866222,95.739367247095,98.883088485349,0.759365621655929,LogisticModel
5.747,97.3117796479434,95.7400821758384,98.8834771200485,0.759441197133698,LogisticModel
5.748,97.3123312294127,95.7407968742406,98.8838655845849,0.759516759462188,LogisticModel
5.749,97.3128826107343,95.7415113415971,98.8842538798715,0.759592308645975,LogisticModel
5.75,97.3134337920127,95.7422255821295,98.884642001896,0.759667844689631,LogisticModel
5.751,97.3139847733522,95.7429395836029,98.8850299631016,0.759743367597725,LogisticModel
5.752,97.3145355548571,95.7436533593321,98.8854177503822,0.759818877374826,LogisticModel
5.753,97.3150861366317,95.7443669052568,98.8858053680066,0.759894374025499,LogisticModel
5.754,97.3156365187801,95.7450802157453,98.8861928218149,0.759969857554307,LogisticModel
5.755,97.3161867014063,95.7457933048722,98.8865800979404,0.760045327965811,LogisticModel
5.756,97.3167366846144,95.7465061563395,98.8869672128892,0.760120785264568,LogisticModel
5.757,97.3172864685083,95.7472187858473,98.8873541511692,0.760196229455134,LogisticModel
5.758,97.3178360531918,95.7479311745534,98.8877409318303,0.760271660542063,LogisticModel
5.759,97.3183854387688,95.7486433423786,98.8881275351591,0.760347078529906,LogisticModel
