time_period,time_identifier,geographic_level,country_code,country_name,date,phase,response_rate,number_responded,number_open_including_inset,proportion_open_including_inset,number_fully_open_settings,proportion_fully_open_settings,number_of_settings_with_one_or_more_students_self_isolating_due_to_COVID_contact_within_settings,proportion_of_settings_with_one_or_more_students_self_isolating_due_to_COVID_contact_within_settings,number_students_attending,proportion_students_attending,overall_attendance_rate_excl_year_11_13_students_not_in_attendance_adjusted,number_students_attending_fully_open_settings,proportion_students_attending_fully_open_settings,number_students_with_sw_attending,proportion_students_with_sw_attending,number_students_with_sw_attending_fully_open_settings,proportion_students_with_sw_attending_in_fully_open_settings,number_students_with_ehcp_attending,proportion_students_with_ehcp_attending,number_students_with_ehcp_attending_fully_open_settings,proportion_students_with_ehcp_attending_fully_open_settings,number_students_eligible_fsm_attending,proportion_students_eligible_fsm_attending,number_children_of_critical_workers_attending,number_of_otherwise_vulnerable_students_attending,total_students_absent_from_open_settings_with_a_suspected_case_of_COVID19,proportion_students_absent_with_a_suspected_case_of_COVID19,proportion_students_absent_with_a_suspected_case_of_COVID19_excl_year_11_13_students_who_are_not_in_attendance_adjusted,total_students_absent_from_open_settings_with_a_confirmed_case_of_COVID19,proportion_students_absent_with_a_confirmed_case_of_COVID19,proportion_students_absent_with_a_confirmed_case_of_COVID19_excl_year_11_13_students_who_are_not_in_attendance_adjusted,total_students_isolating_NHS_track_and_trace,proportion_students_isolating_NHS_track_and_trace,total_students_absent_from_open_settings_required_to_remain_at_home_or_isolate_in_line_with_government_guidance,proportion_students_required_to_remain_at_home_or_isolate_in_line_with_government_guidance,total_students_absent_due_to_attendance_restrictions,proportion_students_absent_due_to_attendance_restrictions,total_students_absent_other_isolation,proportion_students_absent_other_isolation,total_students_absent_from_open_settings_due_to_potential_contact_with_case_of_COVID19_inside_setting,proportion_students_absent_from_open_settings_due_to_potential_contact_with_case_of_COVID19_inside_setting,proportion_students_isolating_due_to_potential_contact_with_case_of_COVID19_inside_setting_excl_year_11_13_students_who_are_not_in_attendance_adjusted,total_students_absent_from_open_settings_due_to_potential_contact_with_case_of_COVID19_outside_setting,proportion_students_absent_from_open_settings_due_to_potential_contact_with_case_of_COVID19_outside_setting,proportion_students_isolating_due_to_potential_contact_with_case_of_COVID19_outside_setting_excl_year_11_13_students_who_are_not_in_attendance_adjusted,total_students_not_attending_because_setting_is_closed,total_students_unable_to_attend_because_setting_is_closed_due_to_COVID19_excl_year_11_13_students_who_are_not_in_attendance_adjusted,proportion_students_not_attending_because_setting_is_closed,proportion_students_unable_to_attend_because_setting_is_closed_due_to_COVID19_excl_year_11_13_students_who_are_not_in_attendance_adjusted,total_students_absent_for_all_covid_reasons,proportion_students_absent_for_all_covid_reasons
2021,Week 28,National,E92000001,England,2021/07/14,State-funded secondary,59,2000,3400,99.1,-,-,-,-,1990000,-,70.1,-,-,33000,-,-,-,40000,-,-,-,395000,-,-,-,13900,-,0.5,24900,-,0.9,-,-,-,-,-,-,-,-,326300,-,11.7,64200,-,2.3,-,19400,-,0.7,-,-
2021,Week 28,National,E92000001,England,2021/07/14,State-funded special,63,700,1000,98.5,-,-,-,-,1.00E+05,-,75.6,-,-,23000,-,-,-,99000,-,-,-,42000,-,-,-,900,-,0.7,500,-,0.4,-,-,-,-,-,-,-,-,9000,-,6.9,2500,-,1.9,-,1100,-,0.8,-,-
2021,Week 28,National,E92000001,England,2021/07/15,All state-funded schools,59,12500,21200,99.5,-,-,-,-,5615000,-,76.7,-,-,126000,-,-,-,220000,-,-,-,1198000,-,-,-,34500,-,0.5,47200,-,0.6,-,-,-,-,-,-,-,-,773700,-,10.6,160300,-,2.2,-,34800,-,0.5,-,-
2021,Week 28,National,E92000001,England,2021/07/15,Further education,18,0,200,87.2,-,-,-,-,11000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 28,National,E92000001,England,2021/07/15,Independent schools,12,300,2200,95.2,-,-,-,-,287000,-,55.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 28,National,E92000001,England,2021/07/15,Special post 16 institution,58,100,100,97.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 28,National,E92000001,England,2021/07/15,State-funded alternative provision,56,200,300,99,-,-,-,-,9000,-,50.8,-,-,2000,-,-,-,2000,-,-,-,4000,-,-,-,100,-,0.5,100,-,0.5,-,-,-,-,-,-,-,-,800,-,4.3,500,-,2.6,-,200,-,1.3,-,-
2021,Week 28,National,E92000001,England,2021/07/15,State-funded primary,59,9800,16400,99.7,-,-,-,-,3599000,82.8,82.8,-,-,70000,80.7,-,-,81000,82.2,-,-,769000,81,-,-,19200,0.4,0.4,20400,0.5,0.5,-,-,-,-,-,-,-,-,389100,9,9,87700,2,2,8500,8500,0.2,0.2,-,-
2021,Week 28,National,E92000001,England,2021/07/15,State-funded secondary,57,1900,3400,98.9,-,-,-,-,1909000,-,67.3,-,-,32000,-,-,-,39000,-,-,-,384000,-,-,-,14300,-,0.5,26300,-,0.9,-,-,-,-,-,-,-,-,373600,-,13.4,69500,-,2.5,-,24500,-,0.9,-,-
2021,Week 28,National,E92000001,England,2021/07/15,State-funded special,60,600,1000,98.3,-,-,-,-,98000,-,74.3,-,-,23000,-,-,-,97000,-,-,-,41000,-,-,-,900,-,0.7,500,-,0.4,-,-,-,-,-,-,-,-,10200,-,7.9,2600,-,2,-,1500,-,1.1,-,-
2021,Week 28,National,E92000001,England,2021/07/16,All state-funded schools,56,11800,21100,99.3,-,-,-,-,5400000,-,74.1,-,-,121000,-,-,-,213000,-,-,-,1145000,-,-,-,33300,-,0.5,48000,-,0.7,-,-,-,-,-,-,-,-,826900,-,11.4,167100,-,2.3,-,50700,-,0.7,-,-
2021,Week 28,National,E92000001,England,2021/07/16,Independent schools,11,300,2200,95,-,-,-,-,324000,-,64.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 28,National,E92000001,England,2021/07/16,State-funded alternative provision,51,200,300,98.9,-,-,-,-,8000,-,43.1,-,-,2000,-,-,-,2000,-,-,-,4000,-,-,-,100,-,0.4,100,-,0.6,-,-,-,-,-,-,-,-,1000,-,5.5,500,-,2.8,-,100,-,0.8,-,-
2021,Week 28,National,E92000001,England,2021/07/16,State-funded primary,56,9300,16400,99.5,-,-,-,-,3502000,80.6,80.6,-,-,68000,78.7,-,-,80000,80.7,-,-,748000,78.5,-,-,18900,0.4,0.4,21000,0.5,0.5,-,-,-,-,-,-,-,-,415900,9.6,9.6,90600,2.1,2.1,11300,11300,0.3,0.3,-,-
2021,Week 28,National,E92000001,England,2021/07/16,State-funded secondary,52,1800,3300,98.3,-,-,-,-,1797000,-,63.5,-,-,30000,-,-,-,37000,-,-,-,355000,-,-,-,13400,-,0.5,26400,-,1,-,-,-,-,-,-,-,-,399700,-,14.5,73100,-,2.7,-,37500,-,1.3,-,-
2021,Week 28,National,E92000001,England,2021/07/16,State-funded special,59,600,1000,97.7,-,-,-,-,94000,-,71,-,-,22000,-,-,-,93000,-,-,-,39000,-,-,-,800,-,0.7,500,-,0.4,-,-,-,-,-,-,-,-,10300,-,8,2900,-,2.2,-,1700,-,1.3,-,-
2021,Week 36,National,E92000001,England,2021/09/07,All state-funded schools,45,9800,21600,99.9,-,-,-,-,6813000,89.2,-,-,-,128000,80.3,-,-,246000,82.4,-,-,1362000,84,-,-,19500,0.2,-,46700,0.6,-,900,0,-,-,1900,0,19500,0.2,-,-,-,-,-,-,13600,-,0.2,-,102000,1.3
2021,Week 36,National,E92000001,England,2021/09/07,Further education,68,200,200,95.4,-,-,-,-,287000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7300,-
2021,Week 36,National,E92000001,England,2021/09/07,Independent schools,23,600,2400,99.8,-,-,-,-,468000,84.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7500,-
2021,Week 36,National,E92000001,England,2021/09/07,Special post 16 institution,51,100,100,100,-,-,-,-,5000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,-
2021,Week 36,National,E92000001,England,2021/09/07,State-funded alternative provision,47,200,300,99.4,-,-,-,-,11000,60,-,-,-,2000,56.4,-,-,3000,61,-,-,6000,59.9,-,-,100,0.5,-,100,0.5,-,0,0,-,-,0,0.1,100,0.6,-,-,-,-,-,-,0,-,0,-,300,1.6
2021,Week 36,National,E92000001,England,2021/09/07,State-funded primary,46,7700,16800,100,-,-,-,-,3990000,91.3,-,-,-,68000,91.4,-,-,80000,91.1,-,-,833000,92.7,-,-,10900,0.3,-,20600,0.5,-,400,0,-,-,600,0,13200,0.3,-,-,-,-,-,-,0,-,0,-,45700,1
2021,Week 36,National,E92000001,England,2021/09/07,State-funded secondary,43,1500,3400,99.5,-,-,-,-,2697000,86.6,-,-,-,34000,65.2,-,-,50000,71.2,-,-,478000,72.7,-,-,8200,0.2,-,25400,0.7,-,500,0,-,-,1100,0,5200,0.2,-,-,-,-,-,-,13600,-,0.4,-,54100,1.5
2021,Week 36,National,E92000001,England,2021/09/07,State-funded special,45,500,1100,99.8,-,-,-,-,115000,84.3,-,-,-,23000,83.1,-,-,114000,83.2,-,-,45000,82.4,-,-,300,0.2,-,600,0.4,-,0,0,-,-,100,0.1,900,0.7,-,-,-,-,-,-,0,-,0,-,2000,1.4
2021,Week 36,National,E92000001,England,2021/09/08,All state-funded schools,48,10400,21600,99.9,-,-,-,-,7251000,91.9,-,-,-,137000,84.9,-,-,260000,86.8,-,-,1460000,88.8,-,-,20800,0.3,-,51700,0.6,-,700,0,-,-,1100,0,18900,0.2,-,-,-,-,-,-,12200,-,0.2,-,105200,1.3
2021,Week 36,National,E92000001,England,2021/09/08,Further education,69,200,200,96.7,-,-,-,-,292000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7400,-
2021,Week 36,National,E92000001,England,2021/09/08,Independent schools,26,600,2400,99.8,-,-,-,-,505000,93.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7900,-
2021,Week 36,National,E92000001,England,2021/09/08,Special post 16 institution,50,100,100,100,-,-,-,-,5000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,-
2021,Week 36,National,E92000001,England,2021/09/08,State-funded alternative provision,49,200,300,100,-,-,-,-,12000,60.5,-,-,-,2000,56.3,-,-,3000,63.2,-,-,6000,61.3,-,-,100,0.5,-,100,0.6,-,0,0,-,-,0,0.1,100,0.3,-,-,-,-,-,-,0,-,0,-,300,1.5
2021,Week 36,National,E92000001,England,2021/09/08,State-funded primary,48,8100,16800,100,-,-,-,-,4062000,93,-,-,-,71000,92.9,-,-,82000,92.6,-,-,853000,93.9,-,-,10700,0.2,-,21800,0.5,-,400,0,-,-,700,0,12500,0.3,-,-,-,-,-,-,600,-,0,-,46600,1.1
2021,Week 36,National,E92000001,England,2021/09/08,State-funded secondary,48,1700,3400,99.6,-,-,-,-,3057000,90.9,-,-,-,41000,75.2,-,-,56000,80.2,-,-,553000,82.4,-,-,9600,0.3,-,29100,0.8,-,300,0,-,-,100,0,5500,0.2,-,-,-,-,-,-,11600,-,0.3,-,56100,1.6
2021,Week 36,National,E92000001,England,2021/09/08,State-funded special,47,500,1100,99.8,-,-,-,-,120000,87.2,-,-,-,23000,86.3,-,-,119000,87.2,-,-,48000,86.6,-,-,400,0.3,-,700,0.5,-,0,0,-,-,300,0.2,900,0.6,-,-,-,-,-,-,0,-,0,-,2200,1.6
2021,Week 36,National,E92000001,England,2021/09/09,All state-funded schools,50,10700,21600,99.9,-,-,-,-,7422000,92.1,-,-,-,141000,85.9,-,-,263000,87.4,-,-,1491000,90.6,-,-,22100,0.3,-,54400,0.7,-,700,0,-,-,1100,0,17800,0.2,-,-,-,-,-,-,600,-,0,-,96700,1.2
2021,Week 36,National,E92000001,England,2021/09/09,Further education,71,200,200,98.1,-,-,-,-,335000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7700,-
2021,Week 36,National,E92000001,England,2021/09/09,Independent schools,30,700,2400,99.9,-,-,-,-,512000,94.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7600,-
2021,Week 36,National,E92000001,England,2021/09/09,Special post 16 institution,44,100,100,100,-,-,-,-,5000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,-
2021,Week 36,National,E92000001,England,2021/09/09,State-funded alternative provision,51,200,300,100,-,-,-,-,12000,61.8,-,-,-,3000,60.2,-,-,3000,62.9,-,-,5000,59.7,-,-,100,0.5,-,100,0.6,-,0,0,-,-,0,0,0,0.2,-,-,-,-,-,-,0,-,0,-,300,1.3
2021,Week 36,National,E92000001,England,2021/09/09,State-funded primary,49,8300,16800,99.9,-,-,-,-,4085000,93.4,-,-,-,71000,92.5,-,-,82000,92.7,-,-,847000,93.8,-,-,11500,0.3,-,22800,0.5,-,300,0,-,-,600,0,11800,0.3,-,-,-,-,-,-,600,-,0,-,47600,1.1
2021,Week 36,National,E92000001,England,2021/09/09,State-funded secondary,51,1800,3500,99.9,-,-,-,-,3206000,91,-,-,-,44000,78.8,-,-,59000,84.2,-,-,590000,87.1,-,-,10100,0.3,-,30800,0.9,-,400,0,-,-,200,0,5100,0.1,-,-,-,-,-,-,0,-,0,-,46600,1.3
2021,Week 36,National,E92000001,England,2021/09/09,State-funded special,49,500,1100,99.6,-,-,-,-,119000,86.3,-,-,-,24000,85.7,-,-,118000,86.4,-,-,48000,86.6,-,-,400,0.3,-,700,0.5,-,0,0,-,-,200,0.2,800,0.6,-,-,-,-,-,-,0,-,0,-,2300,1.6
2021,Week 36,National,E92000001,England,2021/09/10,All state-funded schools,50,10800,21600,100,-,-,-,-,7430000,91.8,-,-,-,141000,86.2,-,-,263000,87.3,-,-,1483000,90.4,-,-,24000,0.3,-,57100,0.7,-,600,0,-,-,1200,0,18900,0.2,-,-,-,-,-,-,2200,-,0,-,104000,1.3
2021,Week 36,National,E92000001,England,2021/09/10,Further education,74,200,200,98.2,-,-,-,-,288000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8000,-
2021,Week 36,National,E92000001,England,2021/09/10,Independent schools,30,700,2400,99.6,-,-,-,-,506000,93.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8000,-
2021,Week 36,National,E92000001,England,2021/09/10,Special post 16 institution,50,100,100,98.5,-,-,-,-,4000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,-
2021,Week 36,National,E92000001,England,2021/09/10,State-funded alternative provision,50,200,300,100,-,-,-,-,11000,57.6,-,-,-,2000,55.4,-,-,3000,62.4,-,-,5000,59.3,-,-,100,0.5,-,100,0.6,-,0,0,-,-,0,0,0,0.2,-,-,-,-,-,-,0,-,0,-,300,1.3
2021,Week 36,National,E92000001,England,2021/09/10,State-funded primary,50,8400,16800,100,-,-,-,-,4066000,92.9,-,-,-,70000,91.9,-,-,81000,91.9,-,-,837000,92.9,-,-,12900,0.3,-,24000,0.5,-,200,0,-,-,800,0,12300,0.3,-,-,-,-,-,-,0,-,0,-,50200,1.1
2021,Week 36,National,E92000001,England,2021/09/10,State-funded secondary,51,1800,3500,99.9,-,-,-,-,3233000,90.8,-,-,-,44000,80.5,-,-,61000,85.2,-,-,592000,87.7,-,-,10500,0.3,-,32200,0.9,-,400,0,-,-,100,0,5800,0.2,-,-,-,-,-,-,2200,-,0.1,-,51300,1.4
2021,Week 36,National,E92000001,England,2021/09/10,State-funded special,49,500,1100,99.6,-,-,-,-,119000,86,-,-,-,25000,86.1,-,-,118000,86.4,-,-,48000,86.1,-,-,400,0.3,-,700,0.5,-,0,0,-,-,300,0.2,800,0.6,-,-,-,-,-,-,0,-,0,-,2200,1.6
2021,Week 37,National,E92000001,England,2021/09/13,All state-funded schools,53,11600,21600,99.9,-,-,-,-,7464000,91.7,-,-,-,140000,86.1,-,-,266000,87.8,-,-,1504000,90.7,-,-,33400,0.4,-,54100,0.7,-,600,0,-,-,1300,0,17300,0.2,-,-,-,-,-,-,0,-,0,-,106600,1.3
2021,Week 37,National,E92000001,England,2021/09/13,Further education,79,200,200,100,-,-,-,-,407000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6100,-
2021,Week 37,National,E92000001,England,2021/09/13,Independent schools,31,700,2400,99.7,-,-,-,-,505000,93,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8100,-
2021,Week 37,National,E92000001,England,2021/09/13,Special post 16 institution,58,100,100,100,-,-,-,-,5000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,-
2021,Week 37,National,E92000001,England,2021/09/13,State-funded alternative provision,53,200,300,100,-,-,-,-,12000,62.1,-,-,-,3000,59.5,-,-,3000,65,-,-,6000,61.8,-,-,100,0.5,-,100,0.6,-,0,0,-,-,100,0.3,100,0.3,-,-,-,-,-,-,0,-,0,-,300,1.6
2021,Week 37,National,E92000001,England,2021/09/13,State-funded primary,53,8900,16800,100,-,-,-,-,4090000,93.2,-,-,-,70000,91.8,-,-,82000,92.1,-,-,839000,92.8,-,-,19900,0.5,-,23900,0.5,-,300,0,-,-,700,0,11400,0.3,-,-,-,-,-,-,0,-,0,-,56300,1.3
2021,Week 37,National,E92000001,England,2021/09/13,State-funded secondary,55,1900,3400,99.7,-,-,-,-,3241000,90.1,-,-,-,44000,80.7,-,-,61000,85.4,-,-,610000,88.6,-,-,12800,0.4,-,29300,0.8,-,300,0,-,-,200,0,4900,0.1,-,-,-,-,-,-,0,-,0,-,47600,1.3
2021,Week 37,National,E92000001,England,2021/09/13,State-funded special,54,600,1100,99.8,-,-,-,-,121000,86.8,-,-,-,24000,85.6,-,-,120000,87.1,-,-,48000,86.6,-,-,500,0.4,-,700,0.5,-,0,0,-,-,400,0.3,800,0.6,-,-,-,-,-,-,0,-,0,-,2400,1.7
2021,Week 37,National,E92000001,England,2021/09/14,All state-funded schools,54,11800,21600,99.9,-,-,-,-,7460000,91.4,-,-,-,141000,86,-,-,265000,87.7,-,-,1499000,90.4,-,-,40000,0.5,-,55900,0.7,-,500,0,-,-,1600,0,17000,0.2,-,-,-,-,-,-,900,-,0,-,116000,1.4
2021,Week 37,National,E92000001,England,2021/09/14,Further education,81,200,200,100,-,-,-,-,440000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5600,-
2021,Week 37,National,E92000001,England,2021/09/14,Independent schools,32,800,2400,99.9,-,-,-,-,504000,92.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8600,-
2021,Week 37,National,E92000001,England,2021/09/14,Special post 16 institution,60,100,100,100,-,-,-,-,6000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,-
2021,Week 37,National,E92000001,England,2021/09/14,State-funded alternative provision,53,200,300,100,-,-,-,-,12000,62.1,-,-,-,2000,57.1,-,-,3000,65.6,-,-,6000,60.8,-,-,100,0.5,-,100,0.6,-,0,0,-,-,0,0,100,0.3,-,-,-,-,-,-,0,-,0,-,300,1.4
2021,Week 37,National,E92000001,England,2021/09/14,State-funded primary,54,9000,16800,100,-,-,-,-,4093000,93.2,-,-,-,70000,91.9,-,-,81000,91.9,-,-,843000,92.6,-,-,22700,0.5,-,24600,0.6,-,200,0,-,-,1100,0,11400,0.3,-,-,-,-,-,-,0,-,0,-,60100,1.4
2021,Week 37,National,E92000001,England,2021/09/14,State-funded secondary,57,2000,3500,99.9,-,-,-,-,3235000,89.5,-,-,-,44000,80.1,-,-,61000,85.5,-,-,602000,88,-,-,16500,0.5,-,30400,0.8,-,200,0,-,-,200,0,4800,0.1,-,-,-,-,-,-,900,-,0,-,53100,1.5
2021,Week 37,National,E92000001,England,2021/09/14,State-funded special,55,600,1100,99.8,-,-,-,-,121000,86.7,-,-,-,24000,85.9,-,-,120000,87,-,-,49000,86.7,-,-,700,0.5,-,800,0.6,-,0,0,-,-,300,0.2,700,0.5,-,-,-,-,-,-,0,-,0,-,2500,1.8
2021,Week 37,National,E92000001,England,2021/09/15,All state-funded schools,57,12400,21600,100,-,-,-,-,7493000,91.8,-,-,-,140000,86.2,-,-,265000,87.6,-,-,1514000,90.6,-,-,42600,0.5,-,58700,0.7,-,600,0,-,-,2100,0,16600,0.2,-,-,-,-,-,-,1000,-,0,-,121600,1.5
2021,Week 37,National,E92000001,England,2021/09/15,Further education,83,200,200,100,-,-,-,-,425000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6400,-
2021,Week 37,National,E92000001,England,2021/09/15,Independent schools,35,800,2400,99.8,-,-,-,-,509000,93.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9100,-
2021,Week 37,National,E92000001,England,2021/09/15,Special post 16 institution,57,100,100,100,-,-,-,-,6000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-
2021,Week 37,National,E92000001,England,2021/09/15,State-funded alternative provision,56,200,300,100,-,-,-,-,12000,62.7,-,-,-,2000,58.2,-,-,3000,66.6,-,-,6000,62.5,-,-,100,0.6,-,100,0.6,-,0,0,-,-,0,0.1,0,0.2,-,-,-,-,-,-,0,-,0,-,300,1.6
2021,Week 37,National,E92000001,England,2021/09/15,State-funded primary,57,9600,16800,100,-,-,-,-,4113000,93.6,-,-,-,70000,92.1,-,-,82000,92.2,-,-,852000,93,-,-,24200,0.6,-,25500,0.6,-,200,0,-,-,1500,0,10700,0.2,-,-,-,-,-,-,100,-,0,-,62100,1.4
2021,Week 37,National,E92000001,England,2021/09/15,State-funded secondary,58,2000,3500,99.9,-,-,-,-,3248000,90.1,-,-,-,44000,80.8,-,-,61000,85.3,-,-,608000,88.1,-,-,17600,0.5,-,32300,0.9,-,300,0,-,-,100,0,5000,0.1,-,-,-,-,-,-,900,-,0,-,56200,1.6
2021,Week 37,National,E92000001,England,2021/09/15,State-funded special,58,600,1100,99.7,-,-,-,-,120000,86.4,-,-,-,24000,85.3,-,-,120000,86.6,-,-,48000,86.3,-,-,800,0.6,-,800,0.6,-,0,0,-,-,400,0.3,900,0.7,-,-,-,-,-,-,0,-,0,-,3000,2.1
2021,Week 37,National,E92000001,England,2021/09/16,All state-funded schools,57,12400,21600,99.9,-,-,-,-,7485000,91.9,-,-,-,139000,85.7,-,-,265000,87.2,-,-,1512000,90.3,-,-,44600,0.5,-,59300,0.7,-,500,0,-,-,2000,0,15900,0.2,-,-,-,-,-,-,100,-,0,-,122300,1.5
2021,Week 37,National,E92000001,England,2021/09/16,Independent schools,35,800,2400,99.8,-,-,-,-,498000,91.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10400,-
2021,Week 37,National,E92000001,England,2021/09/16,State-funded alternative provision,52,200,300,100,-,-,-,-,12000,61.2,-,-,-,3000,58.9,-,-,3000,64.3,-,-,6000,60.6,-,-,100,0.4,-,100,0.7,-,0,0,-,-,0,0,0,0.2,-,-,-,-,-,-,0,-,0,-,200,1.3
2021,Week 37,National,E92000001,England,2021/09/16,State-funded primary,57,9600,16800,99.9,-,-,-,-,4111000,93.5,-,-,-,69000,91.7,-,-,82000,91.8,-,-,847000,92.7,-,-,25000,0.6,-,25400,0.6,-,200,0,-,-,1300,0,10400,0.2,-,-,-,-,-,-,100,-,0,-,62300,1.4
2021,Week 37,National,E92000001,England,2021/09/16,State-funded secondary,58,2000,3500,100,-,-,-,-,3242000,90.2,-,-,-,44000,80.4,-,-,61000,85.5,-,-,611000,87.9,-,-,18700,0.5,-,32900,0.9,-,300,0,-,-,100,0,4700,0.1,-,-,-,-,-,-,0,-,0,-,56700,1.6
2021,Week 37,National,E92000001,England,2021/09/16,State-funded special,58,600,1100,99.5,-,-,-,-,119000,85.6,-,-,-,23000,84.2,-,-,119000,85.8,-,-,49000,85.2,-,-,900,0.6,-,800,0.6,-,0,0,-,-,500,0.3,800,0.6,-,-,-,-,-,-,0,-,0,-,3000,2.2
2021,Week 37,National,E92000001,England,2021/09/16,Further education,81,200,200,100,-,-,-,-,444000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6200,-
2021,Week 37,National,E92000001,England,2021/09/16,Special post 16 institution,60,100,100,100,-,-,-,-,6000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-
2021,Week 37,National,E92000001,England,2021/09/17,All state-funded schools,56,12200,21600,99.9,-,-,-,-,7353000,90,-,-,-,138000,84.3,-,-,259000,85.5,-,-,1487000,88.3,-,-,49800,0.6,-,61800,0.8,-,400,0,-,-,2800,0,16800,0.2,-,-,-,-,-,-,1600,-,0,-,133100,1.6
2021,Week 37,National,E92000001,England,2021/09/17,Further education,87,200,200,100,-,-,-,-,360000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6000,-
2021,Week 37,National,E92000001,England,2021/09/17,Independent schools,34,800,2400,99.8,-,-,-,-,5.00E+05,91.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10600,-
